## AeroDB
## Cart3D Solutions for the LGBB Geometry
##
## NASA Advanced Supercomputing - Applications Branch
## NASA Ames Research Center
## Mail Stop T27B-1
## Moffett Field, CA  94035-1000
##
## POC: Neal M. Chaderjian (nchaderjian@mail.arc.nasa.gov)
## Stuart E. Rogers (rogers@nas.nasa.gov)
## 
## mach = Mach Number
## alpha = Angle of attack
## beta = Side-slip angle
## lift = Lift Coefficient
## drag = Drag Coefficient
## pitch = Pitching Moment Coefficient
## side = Side-Force Coefficient
## yaw = Yawing Moment Coefficient
## roll = Rolling Moment Coefficient
##              
mach alpha beta lift  drag  pitch  side  yaw  roll
0.40 21 2.0 1.140260 0.342740 -0.057130 0.018850 -0.002270 -0.006340
0.40 22 2.0 1.181040 0.377190 -0.059980 0.021700 -0.002170 -0.006310
0.40 23 2.0 1.217700 0.412760 -0.062450 0.022770 -0.002670 -0.006140
0.40 24 2.0 1.249200 0.449900 -0.063580 0.024480 -0.002450 -0.005570
0.40 25 2.0 1.276850 0.486440 -0.062520 0.026660 -0.002730 -0.005050
0.40 26 2.0 1.297750 0.523690 -0.061620 0.029730 -0.002400 -0.004150
0.40 27 2.0 1.315840 0.562690 -0.060660 0.030600 -0.002310 -0.003590
0.40 28 2.0 1.334950 0.604390 -0.060340 0.032860 -0.001810 -0.002620
0.40 29 2.0 1.352860 0.645840 -0.060380 0.033830 -0.001660 -0.001990
0.40 30 2.0 1.352030 0.678600 -0.058160 0.036070 -0.001090 -0.000890
0.60 -5 2.0 -0.111000 0.016540 -0.027850 -0.028610 0.002730 0.000420
0.60 -2 2.0 0.039400 0.024370 -0.031120 -0.027180 0.002580 -0.000340
0.60 0 2.0 0.134310 0.026400 -0.032810 -0.026440 0.002440 -0.000910
0.60 1 2.0 0.183430 0.028440 -0.034050 -0.026050 0.002270 -0.001200
0.60 2 2.0 0.233280 0.031590 -0.035180 -0.025320 0.002290 -0.001480
0.60 5 2.0 0.387090 0.049650 -0.038710 -0.022170 0.002220 -0.002480
0.60 8 2.0 0.546120 0.079000 -0.042530 -0.018470 0.001760 -0.003530
0.60 10 2.0 0.654340 0.105210 -0.045160 -0.014250 0.001520 -0.004220
0.60 12 2.0 0.763710 0.137710 -0.048410 -0.009450 0.000910 -0.004880
0.60 15 2.0 0.923990 0.201200 -0.056010 -0.000880 0.000050 -0.005350
0.60 16 2.0 0.977910 0.228860 -0.059830 0.001950 -0.000260 -0.005470
0.60 17 2.0 1.022300 0.258820 -0.064090 0.004290 -0.000280 -0.005530
0.60 18 2.0 1.062960 0.290940 -0.067650 0.006550 -0.000310 -0.005220
0.60 19 2.0 1.096620 0.322760 -0.069520 0.008880 0.000020 -0.004540
0.60 20 2.0 1.124350 0.354470 -0.069610 0.010580 -0.000080 -0.003890
0.60 21 2.0 1.150070 0.386980 -0.068680 0.012950 -0.000140 -0.003210
0.60 22 2.0 1.165770 0.422550 -0.067150 0.014530 0.000200 -0.002630
0.60 23 2.0 1.173460 0.456600 -0.065930 0.015910 0.000150 -0.001880
0.60 24 2.0 1.173560 0.486530 -0.061680 0.016420 0.000150 -0.000650
0.60 25 2.0 1.207810 0.524170 -0.061410 0.019340 -0.000110 -0.000810
0.60 26 2.0 1.214680 0.558190 -0.058840 0.022170 -0.000520 0.000240
0.60 27 2.0 1.216790 0.591700 -0.057240 0.028310 -0.001770 0.000830
0.60 28 2.0 1.218980 0.625200 -0.053450 0.033540 -0.002980 0.001480
0.60 29 2.0 1.219310 0.656590 -0.048210 0.038030 -0.003240 0.001720
0.60 30 2.0 1.220500 0.687030 -0.043710 0.040230 -0.002550 0.002000
0.80 -5 2.0 -0.123500 0.030830 -0.029500 -0.034670 0.004250 0.000550
0.80 -2 2.0 0.034830 0.014450 -0.033190 -0.034390 0.004280 -0.000380
0.80 0 2.0 0.138990 0.014800 -0.035310 -0.033410 0.004110 -0.001000
0.80 1 2.0 0.192150 0.017730 -0.036780 -0.032670 0.004000 -0.001330
0.80 2 2.0 0.247030 0.021950 -0.038320 -0.032080 0.003920 -0.001660
0.80 5 2.0 0.417580 0.044840 -0.043490 -0.028860 0.003790 -0.002710
0.80 8 2.0 0.603040 0.083720 -0.050230 -0.024760 0.003770 -0.003780
0.80 10 2.0 0.732280 0.121130 -0.056000 -0.020900 0.003590 -0.004270
0.80 12 2.0 0.848210 0.173980 -0.068250 -0.016810 0.002980 -0.004460
0.80 15 2.0 0.981390 0.252130 -0.076360 -0.008310 0.001880 -0.004690
0.80 16 2.0 1.012460 0.277670 -0.076270 -0.006290 0.001690 -0.004280
0.80 17 2.0 1.028920 0.302770 -0.075170 -0.004120 0.001610 -0.004090
0.80 18 2.0 1.056180 0.332340 -0.073920 0.002030 0.000710 -0.004200
0.80 19 2.0 1.065800 0.358970 -0.070390 0.003700 0.000830 -0.003920
0.80 20 2.0 1.068200 0.385120 -0.065640 0.004870 0.001010 -0.003590
0.80 21 2.0 1.068180 0.412000 -0.059180 0.003470 0.002000 -0.002350
0.80 22 2.0 1.063400 0.437080 -0.052550 0.002210 0.002520 -0.001290
0.80 23 2.0 1.067700 0.466120 -0.048750 0.008190 0.001190 -0.001450
0.80 24 2.0 1.078170 0.498000 -0.047360 0.014610 0.000480 -0.001670
0.80 25 2.0 1.092170 0.529050 -0.044980 0.015940 0.001450 -0.001520
0.80 26 2.0 1.111060 0.561970 -0.042220 0.014170 0.003010 -0.001280
0.80 27 2.0 1.128020 0.595510 -0.037300 0.018520 0.003290 -0.000950
0.80 28 2.0 1.138930 0.628290 -0.032240 0.023990 0.001950 -0.000290
0.80 29 2.0 1.153800 0.664560 -0.027190 0.030780 0.001450 0.000020
0.80 30 2.0 1.170680 0.701620 -0.021530 0.034640 0.000740 0.000100
0.85 -5 2.0 -0.130030 0.028470 -0.031310 -0.040470 0.006010 0.000810
0.85 -2 2.0 0.036650 0.016530 -0.035240 -0.041010 0.006100 -0.000050
0.85 0 2.0 0.144700 0.019320 -0.037700 -0.040460 0.006300 -0.000720
0.85 1 2.0 0.200560 0.024370 -0.039170 -0.040030 0.006290 -0.001070
0.85 2 2.0 0.258110 0.029370 -0.041200 -0.039650 0.006390 -0.001400
0.85 5 2.0 0.442830 0.055730 -0.049240 -0.037460 0.006740 -0.002500
0.85 8 2.0 0.649700 0.101870 -0.061260 -0.030740 0.005970 -0.003310
0.85 10 2.0 0.786780 0.145440 -0.068580 -0.020540 0.004020 -0.003690
0.85 12 2.0 0.902740 0.200190 -0.074030 -0.013090 0.002670 -0.004200
0.85 15 2.0 1.011130 0.273290 -0.077560 -0.013970 0.002700 -0.004570
0.85 16 2.0 1.033990 0.296550 -0.075620 -0.013300 0.003190 -0.004530
0.85 17 2.0 1.037520 0.317490 -0.071720 -0.009270 0.002550 -0.004670
0.85 18 2.0 1.044580 0.340340 -0.069280 -0.000750 0.000740 -0.004510
0.85 19 2.0 1.053290 0.365740 -0.066740 0.007220 -0.000620 -0.004450
0.85 20 2.0 1.066440 0.393300 -0.064420 0.013620 -0.001330 -0.004300
0.85 21 2.0 1.081730 0.423600 -0.061910 0.013850 -0.000890 -0.003470
0.85 22 2.0 1.092190 0.453980 -0.058750 0.009010 0.001300 -0.002200
0.85 23 2.0 1.099040 0.485680 -0.054950 0.002620 0.003380 -0.001100
0.85 24 2.0 1.105140 0.516670 -0.052250 0.005870 0.003080 -0.001130
0.85 25 2.0 1.117680 0.549670 -0.048670 0.013810 0.001510 -0.002090
0.85 26 2.0 1.129770 0.581890 -0.043740 0.016170 0.002420 -0.002150
0.85 27 2.0 1.141280 0.615050 -0.038160 0.016440 0.004400 -0.001660
0.85 28 2.0 1.154440 0.648710 -0.033450 0.020110 0.003950 -0.000860
0.85 29 2.0 1.172260 0.684070 -0.028480 0.024090 0.003840 -0.000350
0.85 30 2.0 1.188810 0.721020 -0.024420 0.028970 0.002910 -0.000460
0.90 -5 2.0 -0.159540 0.045370 -0.027930 -0.034030 0.004330 0.000810
0.90 -2 2.0 0.019560 0.030150 -0.034210 -0.031430 0.003680 -0.000300
0.90 0 2.0 0.134710 0.037180 -0.037680 -0.028740 0.003190 -0.001150
0.90 1 2.0 0.193820 0.040940 -0.040030 -0.027460 0.002950 -0.001570
0.90 2 2.0 0.255190 0.046790 -0.042740 -0.026160 0.002710 -0.002030
0.90 5 2.0 0.451100 0.074310 -0.053950 -0.021400 0.002340 -0.003310
0.90 8 2.0 0.650070 0.128260 -0.064400 -0.014540 0.001670 -0.004080
0.90 10 2.0 0.776570 0.171480 -0.068640 -0.008690 0.000910 -0.004490
0.90 12 2.0 0.893510 0.220980 -0.072360 -0.002790 0.000010 -0.004770
0.90 15 2.0 1.036360 0.300910 -0.073520 0.005220 -0.001050 -0.004890
0.90 16 2.0 1.077460 0.330820 -0.073370 0.007460 -0.001290 -0.004810
0.90 17 2.0 1.099210 0.356530 -0.070210 0.004380 -0.000010 -0.004520
0.90 18 2.0 1.123370 0.384420 -0.070140 0.000940 0.000460 -0.004060
0.90 19 2.0 1.121720 0.405580 -0.066660 -0.009010 0.002030 -0.004080
0.90 20 2.0 1.117450 0.427520 -0.063460 -0.009560 0.004010 -0.004460
0.90 21 2.0 1.143830 0.461300 -0.063120 -0.006470 0.004610 -0.004210
0.90 23 2.0 1.149370 0.520270 -0.058440 0.029630 -0.004660 -0.003580
0.90 24 2.0 1.165340 0.552800 -0.060460 0.018730 0.000260 -0.001930
0.90 26 2.0 1.188320 0.617990 -0.054710 0.012420 0.003760 -0.000660
0.90 27 2.0 1.201370 0.650960 -0.049840 0.013240 0.004930 0.000050
0.90 29 2.0 1.235340 0.727250 -0.039920 0.021200 0.005810 -0.000840
0.95 -5 2.0 -0.275430 0.079740 0.004120 -0.033290 0.004320 0.000280
0.95 -2 2.0 -0.057640 0.062180 -0.016530 -0.030010 0.003440 -0.000610
0.95 0 2.0 0.076650 0.052720 -0.027070 -0.028000 0.002940 -0.001210
0.95 1 2.0 0.143290 0.055030 -0.032120 -0.026840 0.002750 -0.001580
0.95 2 2.0 0.211880 0.060410 -0.037580 -0.025340 0.002590 -0.001980
0.95 5 2.0 0.421540 0.091860 -0.054680 -0.019990 0.001940 -0.002890
0.95 8 2.0 0.628940 0.144700 -0.070090 -0.012300 0.000800 -0.003730
0.95 10 2.0 0.763150 0.191470 -0.078590 -0.005880 -0.000310 -0.003950
0.95 12 2.0 0.890660 0.244920 -0.085510 0.000770 -0.001250 -0.004340
0.95 15 2.0 1.064950 0.340780 -0.092680 0.009900 -0.002320 -0.004760
0.95 16 2.0 1.116560 0.374400 -0.093770 0.013110 -0.002620 -0.004480
0.95 17 2.0 1.162940 0.408130 -0.093600 0.015910 -0.002980 -0.004320
0.95 18 2.0 1.202850 0.441710 -0.091810 0.018890 -0.002980 -0.004260
0.95 19 2.0 1.242630 0.476490 -0.090950 0.021650 -0.003220 -0.004290
0.95 20 2.0 1.278650 0.512150 -0.089360 0.024620 -0.003290 -0.003920
0.95 20 2.0 1.279070 0.512300 -0.089230 0.024240 -0.003340 -0.003860
0.95 21 2.0 1.309590 0.548310 -0.087130 0.026720 -0.003370 -0.002900
0.95 22 2.0 1.335080 0.584700 -0.084310 0.023430 -0.001620 -0.001420
0.95 22 2.0 1.334690 0.584530 -0.084290 0.023240 -0.001640 -0.001400
0.95 23 2.0 1.359300 0.621680 -0.081760 0.020180 -0.000660 -0.001600
0.95 23 2.0 1.361500 0.621800 -0.082100 0.021890 -0.000730 -0.001850
0.95 24 2.0 1.368140 0.654610 -0.085090 0.004340 -0.000370 -0.002080
0.95 25 2.0 1.372790 0.687450 -0.089330 0.008260 0.003370 -0.002970
0.95 26 2.0 1.373550 0.719020 -0.089450 0.020800 0.001640 -0.002360
0.95 26 2.0 1.373320 0.718940 -0.089040 0.020420 0.001650 -0.002360
0.95 27 2.0 1.375210 0.752460 -0.086960 0.037500 -0.000980 -0.001560
0.95 28 2.0 1.372360 0.785010 -0.081830 0.053450 -0.001590 0.000950
0.95 29 2.0 1.366640 0.815780 -0.075710 0.042010 0.001450 0.005030
0.95 29 2.0 1.392330 0.827320 -0.071580 0.053540 -0.006240 -0.000910
0.95 30 2.0 1.375290 0.853120 -0.069190 0.042520 0.001660 0.005610
0.95 30 2.0 1.376180 0.853560 -0.069230 0.043640 0.001220 0.005600
1.20 -5 2.0 -0.251180 0.100200 0.007600 -0.029270 0.002920 -0.000030
1.20 -2 2.0 -0.077950 0.083710 -0.007250 -0.025930 0.002280 -0.000460
1.20 0 2.0 0.033490 0.083440 -0.016240 -0.023560 0.001790 -0.001090
1.20 1 2.0 0.088530 0.084530 -0.020320 -0.022230 0.001570 -0.001380
1.20 2 2.0 0.143250 0.087750 -0.024250 -0.020950 0.001320 -0.001690
1.20 5 2.0 0.313620 0.109820 -0.036060 -0.016730 0.000840 -0.002500
1.20 8 2.0 0.489460 0.149860 -0.047830 -0.011480 0.000000 -0.003010
1.20 10 2.0 0.607340 0.186210 -0.055650 -0.006620 -0.000690 -0.003050
1.20 12 2.0 0.723040 0.230570 -0.062930 -0.001180 -0.001700 -0.002960
1.20 15 2.0 0.890600 0.311750 -0.072450 0.007860 -0.003460 -0.002680
1.20 16 2.0 0.943010 0.342100 -0.074710 0.010950 -0.004000 -0.002570
1.20 17 2.0 0.993340 0.373480 -0.077080 0.014040 -0.004420 -0.002560
1.20 18 2.0 1.041980 0.406620 -0.078890 0.017280 -0.004700 -0.002560
1.20 18 2.0 0.020570 0.044150 -0.001330 -0.004410 -0.000430 0.000070
1.20 19 2.0 1.089340 0.441910 -0.080700 0.020110 -0.005110 -0.002590
1.20 20 2.0 1.135780 0.479180 -0.081690 0.022670 -0.005390 -0.002670
1.20 21 2.0 1.177880 0.517230 -0.082640 0.024370 -0.005940 -0.002760
1.20 22 2.0 1.219230 0.556860 -0.082830 0.027650 -0.006150 -0.002880
1.20 23 2.0 1.258000 0.597870 -0.082590 0.031130 -0.006330 -0.003070
1.20 24 2.0 1.294890 0.639750 -0.081650 0.034510 -0.006820 -0.003070
1.20 25 2.0 1.329590 0.682580 -0.080010 0.039300 -0.006980 -0.003250
1.20 26 2.0 1.363350 0.727140 -0.078330 0.043800 -0.007270 -0.003430
1.20 27 2.0 1.394840 0.772590 -0.075890 0.047310 -0.007350 -0.003340
1.20 28 2.0 1.425310 0.819540 -0.073790 0.051410 -0.007800 -0.003430
1.20 29 2.0 1.456760 0.868630 -0.071310 0.055840 -0.008330 -0.003230
1.20 30 2.0 1.487460 0.919570 -0.069100 0.058050 -0.008820 -0.003250
1.40 -5 2.0 -0.215130 0.095700 0.001590 -0.029030 0.002330 0.000120
1.40 -2 2.0 -0.069960 0.081560 -0.008300 -0.025120 0.001480 -0.000190
1.40 0 2.0 0.024110 0.080680 -0.014460 -0.022440 0.000940 -0.000700
1.40 1 2.0 0.071650 0.081850 -0.017340 -0.021330 0.000630 -0.000960
1.40 2 2.0 0.120000 0.083780 -0.020260 -0.020080 0.000500 -0.001230
1.40 5 2.0 0.270140 0.101930 -0.029570 -0.016010 -0.000180 -0.001840
1.40 8 2.0 0.423300 0.135700 -0.038640 -0.011060 -0.000900 -0.002200
1.40 10 2.0 0.525830 0.166960 -0.044310 -0.006870 -0.001640 -0.002320
1.40 12 2.0 0.627760 0.205190 -0.049810 -0.002530 -0.002660 -0.002230
1.40 15 2.0 0.778500 0.275450 -0.056940 0.005010 -0.004230 -0.001940
1.40 16 2.0 0.828260 0.302690 -0.058900 0.007650 -0.004660 -0.001830
1.40 17 2.0 0.877310 0.332230 -0.061020 0.010200 -0.005050 -0.001800
1.40 18 2.0 0.926990 0.364030 -0.062380 0.012480 -0.005410 -0.001790
1.40 19 2.0 0.973940 0.397030 -0.063780 0.014760 -0.005690 -0.001920
1.40 20 2.0 1.020640 0.432060 -0.064750 0.017730 -0.005960 -0.002010
1.40 21 2.0 1.066940 0.469140 -0.065410 0.020780 -0.006450 -0.002150
1.40 22 2.0 1.111310 0.507460 -0.065250 0.024550 -0.006730 -0.002270
1.40 23 2.0 1.155100 0.547410 -0.064760 0.027090 -0.006870 -0.002360
1.40 24 2.0 1.197830 0.589220 -0.064440 0.030180 -0.007010 -0.002450
1.40 25 2.0 1.238900 0.632670 -0.064080 0.032710 -0.007300 -0.002330
1.40 26 2.0 1.281470 0.679670 -0.063240 0.035910 -0.007420 -0.002450
1.40 27 2.0 1.321640 0.728320 -0.062790 0.036470 -0.007720 -0.002260
1.40 28 2.0 1.361310 0.779220 -0.062390 0.036900 -0.008040 -0.001960
1.40 29 2.0 1.397680 0.830690 -0.061660 0.032380 -0.008380 -0.001520
1.40 30 2.0 1.432900 0.883840 -0.060180 0.031590 -0.008520 -0.001290
1.80 -5 2.0 -0.181010 0.087570 -0.002330 -0.028240 0.000960 0.000100
1.80 -2 2.0 -0.067620 0.074940 -0.007120 -0.024510 0.000280 -0.000170
1.80 0 2.0 0.006070 0.073210 -0.009830 -0.022500 -0.000060 -0.000530
1.80 1 2.0 0.044220 0.073820 -0.011290 -0.021560 -0.000220 -0.000690
1.80 2 2.0 0.083180 0.075710 -0.012920 -0.020660 -0.000440 -0.000830
1.80 5 2.0 0.204070 0.089520 -0.017630 -0.017400 -0.000940 -0.001300
1.80 8 2.0 0.328930 0.116130 -0.022080 -0.013550 -0.001590 -0.001670
1.80 10 2.0 0.412770 0.140980 -0.024980 -0.011040 -0.002320 -0.001750
1.80 12 2.0 0.498010 0.171950 -0.027150 -0.008210 -0.003040 -0.001710
1.80 15 2.0 0.624660 0.229650 -0.029320 -0.003130 -0.004190 -0.001700
1.80 16 2.0 0.666970 0.252490 -0.029530 -0.001950 -0.004650 -0.001660
1.80 17 2.0 0.709290 0.277280 -0.029840 0.000070 -0.004830 -0.001650
1.80 18 2.0 0.751330 0.303740 -0.030030 0.001620 -0.005220 -0.001700
1.80 19 2.0 0.792770 0.331720 -0.030030 0.003260 -0.005470 -0.001690
1.80 20 2.0 0.834880 0.361890 -0.029690 0.005130 -0.005630 -0.001770
1.80 21 2.0 0.875200 0.393440 -0.030060 0.004910 -0.006050 -0.001750
1.80 22 2.0 0.915750 0.427090 -0.029570 0.006140 -0.006160 -0.001770
1.80 23 2.0 0.955720 0.462330 -0.029310 0.008210 -0.006450 -0.001790
1.80 24 2.0 0.995130 0.499300 -0.028940 0.009790 -0.006710 -0.001790
1.80 25 2.0 1.033370 0.537700 -0.028450 0.011260 -0.006810 -0.001760
1.80 26 2.0 1.071260 0.577980 -0.028130 0.012000 -0.007030 -0.001680
1.80 27 2.0 1.108530 0.620060 -0.027800 0.012550 -0.007270 -0.001610
1.80 28 2.0 1.144660 0.663470 -0.027730 0.012830 -0.007250 -0.001590
1.80 29 2.0 1.180400 0.708960 -0.027700 0.012440 -0.007270 -0.001580
1.80 30 2.0 1.214540 0.755530 -0.027770 0.011890 -0.007280 -0.001650
2.00 -5 2.0 -0.170610 0.084490 -0.002930 -0.026300 -0.000050 0.000340
2.00 -2 2.0 -0.067010 0.072440 -0.006490 -0.023240 -0.000460 -0.000010
2.00 0 2.0 0.001120 0.070030 -0.008270 -0.021740 -0.000600 -0.000370
2.00 1 2.0 0.035960 0.070550 -0.009380 -0.021040 -0.000720 -0.000530
2.00 2 2.0 0.072030 0.071890 -0.010490 -0.020380 -0.000860 -0.000660
2.00 5 2.0 0.183610 0.083920 -0.013930 -0.017730 -0.001300 -0.001100
2.00 5 2.0 0.183640 0.084100 -0.013960 -0.017590 -0.001230 -0.001100
2.00 8 2.0 0.299400 0.108020 -0.017240 -0.015060 -0.001740 -0.001390
2.00 10 2.0 0.377650 0.130720 -0.019090 -0.013550 -0.002280 -0.001430
2.00 10 2.0 0.377650 0.130710 -0.019150 -0.013560 -0.002300 -0.001430
2.00 12 2.0 0.457380 0.159700 -0.020430 -0.011470 -0.002850 -0.001440
2.00 15 2.0 0.576760 0.215470 -0.021340 -0.007300 -0.003850 -0.001440
2.00 15 2.0 0.577150 0.215560 -0.021210 -0.007130 -0.003790 -0.001410
2.00 16 2.0 0.616590 0.237300 -0.021280 -0.005840 -0.004210 -0.001410
2.00 17 2.0 0.656080 0.260660 -0.021250 -0.004410 -0.004480 -0.001390
2.00 18 2.0 0.695860 0.285470 -0.021100 -0.003400 -0.004640 -0.001380
2.00 19 2.0 0.735000 0.310920 -0.020930 -0.001860 -0.004980 -0.001390
2.00 20 2.0 0.774750 0.339170 -0.020600 -0.000810 -0.005220 -0.001420
2.00 21 2.0 0.814070 0.369440 -0.020270 0.000120 -0.005670 -0.001460
2.00 22 2.0 0.852720 0.401350 -0.019960 0.001470 -0.005860 -0.001480
2.00 23 2.0 0.890740 0.434800 -0.019570 0.003080 -0.006200 -0.001470
2.00 24 2.0 0.928430 0.469970 -0.019310 0.003950 -0.006660 -0.001440
2.00 25 2.0 0.964810 0.506320 -0.018960 0.005090 -0.006890 -0.001410
2.00 26 2.0 1.001360 0.544720 -0.018600 0.005760 -0.007120 -0.001420
2.00 27 2.0 1.035420 0.583430 -0.018640 0.006580 -0.007070 -0.001430
2.00 28 2.0 1.070900 0.624960 -0.018450 0.006930 -0.007130 -0.001460
2.00 29 2.0 1.103550 0.666800 -0.018570 -0.016590 -0.007220 -0.001630
2.00 30 2.0 1.136420 0.710930 -0.018720 0.006710 -0.007170 -0.001850
2.20 -5 2.0 -0.162730 0.082140 -0.003340 -0.025200 -0.000530 0.000410
2.20 -2 2.0 -0.066420 0.070120 -0.005740 -0.022360 -0.000960 0.000100
2.20 0 2.0 -0.003130 0.067410 -0.007100 -0.020790 -0.001120 -0.000200
2.20 1 2.0 0.029660 0.067560 -0.007850 -0.020280 -0.001210 -0.000350
2.20 2 2.0 0.063340 0.068730 -0.008690 -0.019670 -0.001320 -0.000470
2.20 5 2.0 0.167770 0.079460 -0.011250 -0.017590 -0.001690 -0.000830
2.20 8 2.0 0.275950 0.101290 -0.013520 -0.015850 -0.002100 -0.001080
2.20 10 2.0 0.349950 0.122430 -0.014590 -0.014690 -0.002420 -0.001130
2.20 12 2.0 0.424310 0.149560 -0.015170 -0.013240 -0.002770 -0.001210
2.20 15 2.0 0.536610 0.201860 -0.014850 -0.009790 -0.003360 -0.001220
2.20 16 2.0 0.574160 0.222420 -0.014710 -0.008950 -0.003630 -0.001200
2.20 17 2.0 0.611960 0.244720 -0.014410 -0.007840 -0.003860 -0.001200
2.20 18 2.0 0.649930 0.268580 -0.014140 -0.006590 -0.004060 -0.001190
2.20 19 2.0 0.687650 0.293990 -0.013850 -0.005850 -0.004310 -0.001250
2.20 20 2.0 0.725310 0.320800 -0.013630 -0.004560 -0.004730 -0.001300
2.20 21 2.0 0.762930 0.349200 -0.013380 -0.003150 -0.005080 -0.001320
2.20 22 2.0 0.799990 0.378950 -0.013080 -0.002000 -0.005500 -0.001370
2.20 23 2.0 0.837310 0.411130 -0.012820 -0.000310 -0.005830 -0.001330
2.20 24 2.0 0.872820 0.444180 -0.012710 0.000270 -0.006370 -0.001320
2.20 25 2.0 0.908420 0.479030 -0.012810 0.001640 -0.006600 -0.001320
2.20 26 2.0 0.943850 0.515640 -0.012540 0.002220 -0.006910 -0.001340
2.20 27 2.0 0.976920 0.552880 -0.012610 0.003100 -0.006850 -0.001390
2.20 28 2.0 1.011750 0.592900 -0.012610 0.003300 -0.006940 -0.001670
2.20 29 2.0 1.044800 0.633870 -0.012880 0.004210 -0.006670 -0.001850
2.20 30 2.0 1.078610 0.677320 -0.013660 0.004430 -0.006650 -0.001940
3.00 -5 2.0 -0.137780 0.071560 -0.004380 -0.023250 -0.001460 0.000300
3.00 -2 2.0 -0.061590 0.060220 -0.004070 -0.020620 -0.001680 0.000080
3.00 0 2.0 -0.011020 0.057380 -0.004030 -0.019170 -0.001820 -0.000030
3.00 1 2.0 0.014950 0.057150 -0.004170 -0.018830 -0.001960 -0.000090
3.00 2 2.0 0.041690 0.057720 -0.004290 -0.018290 -0.001990 -0.000130
3.00 5 2.0 0.125070 0.065100 -0.004630 -0.017400 -0.002320 -0.000210
3.00 8 2.0 0.213200 0.082260 -0.004350 -0.017120 -0.002570 -0.000270
3.00 10 2.0 0.273300 0.099740 -0.003610 -0.016440 -0.002650 -0.000420
3.00 12 2.0 0.334750 0.122280 -0.002650 -0.015740 -0.002780 -0.000630
3.00 15 2.0 0.429270 0.166280 -0.001010 -0.014260 -0.003370 -0.000940
3.00 16 2.0 0.461340 0.183790 -0.000670 -0.013860 -0.003590 -0.001070
3.00 17 2.0 0.494030 0.202840 -0.000240 -0.013100 -0.003920 -0.001170
3.00 18 2.0 0.526740 0.223290 0.000080 -0.012330 -0.004160 -0.001280
3.00 19 2.0 0.560150 0.245310 0.000400 -0.011710 -0.004510 -0.001360
3.00 20 2.0 0.594070 0.269080 0.000700 -0.010870 -0.004740 -0.001360
3.00 21 2.0 0.627050 0.293970 0.000550 -0.010560 -0.005140 -0.001370
3.00 22 2.0 0.662140 0.321190 0.000720 -0.009700 -0.005260 -0.001430
3.00 23 2.0 0.696570 0.349710 0.000090 -0.009350 -0.005570 -0.001420
3.00 24 2.0 0.731450 0.379910 -0.000750 -0.008900 -0.005610 -0.001460
3.00 25 2.0 0.766060 0.411670 -0.001870 -0.008110 -0.005780 -0.001460
3.00 26 2.0 0.802010 0.445970 -0.002570 -0.007480 -0.005730 -0.001590
3.00 27 2.0 0.835410 0.480620 -0.003940 -0.007190 -0.005700 -0.001820
3.00 28 2.0 0.868120 0.516920 -0.004270 -0.007420 -0.005760 -0.002090
3.00 29 2.0 0.900030 0.554690 -0.004260 -0.006880 -0.005450 -0.002440
3.00 30 2.0 0.930320 0.593200 -0.004920 -0.006510 -0.005510 -0.002810
3.20 -5 2.0 -0.132530 0.069300 -0.004540 -0.022590 -0.001680 0.000340
3.20 -2 2.0 -0.060100 0.058160 -0.003920 -0.020270 -0.001700 0.000110
3.20 0 2.0 -0.011980 0.055330 -0.003730 -0.019110 -0.001880 -0.000010
3.20 1 2.0 0.012760 0.055040 -0.003710 -0.018730 -0.002000 -0.000040
3.20 2 2.0 0.038310 0.055620 -0.003650 -0.018320 -0.002060 -0.000070
3.20 5 2.0 0.117640 0.062550 -0.003570 -0.017670 -0.002360 -0.000120
3.20 8 2.0 0.201790 0.078990 -0.002910 -0.017150 -0.002530 -0.000200
3.20 10 2.0 0.260080 0.095860 -0.001950 -0.016480 -0.002650 -0.000360
3.20 12 2.0 0.320090 0.117820 -0.000880 -0.015700 -0.002890 -0.000590
3.20 15 2.0 0.413510 0.160950 0.000150 -0.013970 -0.003480 -0.000920
3.20 16 2.0 0.445250 0.178070 0.000340 -0.013690 -0.003830 -0.001000
3.20 17 2.0 0.477940 0.196900 0.000730 -0.013020 -0.004010 -0.001070
3.20 18 2.0 0.510330 0.217010 0.000910 -0.012440 -0.004220 -0.001110
3.20 19 2.0 0.543280 0.238650 0.001050 -0.011620 -0.004500 -0.001120
3.20 20 2.0 0.577190 0.262090 0.000940 -0.011280 -0.004780 -0.001130
3.20 21 2.0 0.611130 0.287050 0.000730 -0.010770 -0.005040 -0.001150
3.20 22 2.0 0.644960 0.313460 0.000120 -0.010100 -0.005270 -0.001170
3.20 23 2.0 0.679220 0.341560 -0.000490 -0.009610 -0.005360 -0.001280
3.20 24 2.0 0.713260 0.371290 -0.000960 -0.009200 -0.005540 -0.001480
3.20 25 2.0 0.745760 0.402010 -0.001100 -0.008700 -0.005520 -0.001710
3.20 26 2.0 0.778540 0.434470 -0.001350 -0.008260 -0.005490 -0.001980
3.20 27 2.0 0.811910 0.469030 -0.001990 -0.008120 -0.005440 -0.002230
3.20 28 2.0 0.846590 0.505780 -0.003040 -0.008070 -0.005440 -0.002510
3.20 29 2.0 0.880790 0.544120 -0.004340 -0.007540 -0.005130 -0.002630
3.20 30 2.0 0.914250 0.583780 -0.005960 -0.006880 -0.005150 -0.002760
