## rows of lgbb_as_planned.txt which were not included
## in lgbb_as.txt (helpful for predicting at the remaining
## grid locations)
##
## Applied Math & Statistics Department
## University of California, Santa Cruz
## 1156 High St.
## Santa Cruz, CA 95064
##
## POC: Robert B. Gramacy (rbgramacy@ams.ucsc.edu))
## Herbert K.H. Lee (herbie@ams.ucsc.edu)
## 
## index = row number from lgbb_planned.txt
## mach = Mach Number
## alpha = Angle of attack
## beta = Side-slip angle
##
index mach alpha beta
16657 2.3 29 1.5
16658 2.35 29 1.5
16659 2.4 29 1.5
16660 2.45 29 1.5
16661 2.5 29 1.5
16662 2.55 29 1.5
16663 2.6 29 1.5
16664 2.65 29 1.5
16665 2.7 29 1.5
16666 2.75 29 1.5
16667 2.8 29 1.5
16668 2.85 29 1.5
16669 2.9 29 1.5
16670 2.95 29 1.5
16671 3 29 1.5
16672 3.05 29 1.5
16673 3.1 29 1.5
16674 3.15 29 1.5
16675 3.2 29 1.5
16676 3.25 29 1.5
16677 3.3 29 1.5
16678 3.35 29 1.5
16679 3.4 29 1.5
16680 3.45 29 1.5
16681 3.5 29 1.5
16682 3.55 29 1.5
16683 3.6 29 1.5
16684 3.65 29 1.5
16685 3.7 29 1.5
16686 3.75 29 1.5
16687 3.8 29 1.5
16688 3.85 29 1.5
16689 3.9 29 1.5
16690 3.95 29 1.5
16691 4 29 1.5
16692 4.05 29 1.5
16693 4.1 29 1.5
16694 4.15 29 1.5
16695 4.2 29 1.5
16697 4.3 29 1.5
16698 4.35 29 1.5
16699 4.4 29 1.5
16700 4.45 29 1.5
16701 4.5 29 1.5
16702 4.55 29 1.5
16703 4.6 29 1.5
16704 4.65 29 1.5
16705 4.7 29 1.5
16706 4.75 29 1.5
16707 4.8 29 1.5
16708 4.85 29 1.5
16709 4.9 29 1.5
16710 4.95 29 1.5
16711 5 29 1.5
16712 5.05 29 1.5
16713 5.1 29 1.5
16714 5.15 29 1.5
16715 5.2 29 1.5
16716 5.25 29 1.5
16717 5.3 29 1.5
16718 5.35 29 1.5
16719 5.4 29 1.5
16720 5.45 29 1.5
16721 5.5 29 1.5
16722 5.55 29 1.5
16723 5.6 29 1.5
16724 5.65 29 1.5
16725 5.7 29 1.5
16726 5.75 29 1.5
16727 5.8 29 1.5
16728 5.85 29 1.5
16729 5.9 29 1.5
16730 5.95 29 1.5
16731 6 29 1.5
16732 0.2 30 1.5
16734 0.3 30 1.5
16735 0.35 30 1.5
16736 0.4 30 1.5
16737 0.45 30 1.5
16738 0.5 30 1.5
16740 0.6 30 1.5
16741 0.65 30 1.5
16742 0.7 30 1.5
16743 0.75 30 1.5
16744 0.8 30 1.5
16745 0.85 30 1.5
16747 0.95 30 1.5
16748 1 30 1.5
16749 1.05 30 1.5
16750 1.1 30 1.5
16751 1.15 30 1.5
16752 1.2 30 1.5
16753 1.25 30 1.5
16754 1.3 30 1.5
16755 1.35 30 1.5
16756 1.4 30 1.5
16757 1.45 30 1.5
16758 1.5 30 1.5
16759 1.55 30 1.5
16760 1.6 30 1.5
16761 1.65 30 1.5
16762 1.7 30 1.5
16763 1.75 30 1.5
16764 1.8 30 1.5
16765 1.85 30 1.5
16766 1.9 30 1.5
16768 2 30 1.5
16769 2.05 30 1.5
16770 2.1 30 1.5
16771 2.15 30 1.5
16772 2.2 30 1.5
16773 2.25 30 1.5
16774 2.3 30 1.5
16775 2.35 30 1.5
16776 2.4 30 1.5
16777 2.45 30 1.5
16778 2.5 30 1.5
16779 2.55 30 1.5
16780 2.6 30 1.5
16781 2.65 30 1.5
16782 2.7 30 1.5
16783 2.75 30 1.5
16785 2.85 30 1.5
16786 2.9 30 1.5
16787 2.95 30 1.5
16788 3 30 1.5
16789 3.05 30 1.5
16790 3.1 30 1.5
16791 3.15 30 1.5
16792 3.2 30 1.5
16793 3.25 30 1.5
16794 3.3 30 1.5
16795 3.35 30 1.5
16796 3.4 30 1.5
16797 3.45 30 1.5
16798 3.5 30 1.5
16799 3.55 30 1.5
16800 3.6 30 1.5
16801 3.65 30 1.5
16802 3.7 30 1.5
16803 3.75 30 1.5
16804 3.8 30 1.5
16805 3.85 30 1.5
16806 3.9 30 1.5
16807 3.95 30 1.5
16808 4 30 1.5
16809 4.05 30 1.5
16810 4.1 30 1.5
16811 4.15 30 1.5
16812 4.2 30 1.5
16813 4.25 30 1.5
16814 4.3 30 1.5
16815 4.35 30 1.5
16816 4.4 30 1.5
16817 4.45 30 1.5
16818 4.5 30 1.5
16819 4.55 30 1.5
16820 4.6 30 1.5
16821 4.65 30 1.5
16822 4.7 30 1.5
16823 4.75 30 1.5
16824 4.8 30 1.5
16825 4.85 30 1.5
16826 4.9 30 1.5
16827 4.95 30 1.5
16828 5 30 1.5
16829 5.05 30 1.5
16830 5.1 30 1.5
16831 5.15 30 1.5
16832 5.2 30 1.5
16833 5.25 30 1.5
16834 5.3 30 1.5
16835 5.35 30 1.5
16836 5.4 30 1.5
16837 5.45 30 1.5
16838 5.5 30 1.5
16839 5.55 30 1.5
16840 5.6 30 1.5
16841 5.65 30 1.5
16842 5.7 30 1.5
16843 5.75 30 1.5
16844 5.8 30 1.5
16845 5.85 30 1.5
16846 5.9 30 1.5
16847 5.95 30 1.5
16848 6 30 1.5
16849 0.2 -5 2
16850 0.25 -5 2
16851 0.3 -5 2
16852 0.35 -5 2
16853 0.4 -5 2
16854 0.45 -5 2
16855 0.5 -5 2
16856 0.55 -5 2
16857 0.6 -5 2
16858 0.65 -5 2
16859 0.7 -5 2
16861 0.8 -5 2
16862 0.85 -5 2
16863 0.9 -5 2
16864 0.95 -5 2
16865 1 -5 2
16866 1.05 -5 2
16867 1.1 -5 2
16868 1.15 -5 2
16869 1.2 -5 2
16870 1.25 -5 2
16871 1.3 -5 2
16872 1.35 -5 2
16873 1.4 -5 2
16875 1.5 -5 2
16876 1.55 -5 2
16877 1.6 -5 2
16878 1.65 -5 2
16879 1.7 -5 2
16880 1.75 -5 2
16881 1.8 -5 2
16882 1.85 -5 2
16883 1.9 -5 2
16885 2 -5 2
16886 2.05 -5 2
16887 2.1 -5 2
16888 2.15 -5 2
16889 2.2 -5 2
16890 2.25 -5 2
16891 2.3 -5 2
16892 2.35 -5 2
16893 2.4 -5 2
16894 2.45 -5 2
16895 2.5 -5 2
16896 2.55 -5 2
16897 2.6 -5 2
16898 2.65 -5 2
16899 2.7 -5 2
16900 2.75 -5 2
16901 2.8 -5 2
16902 2.85 -5 2
16903 2.9 -5 2
16904 2.95 -5 2
16905 3 -5 2
16906 3.05 -5 2
16907 3.1 -5 2
16908 3.15 -5 2
16909 3.2 -5 2
16910 3.25 -5 2
16911 3.3 -5 2
16912 3.35 -5 2
16913 3.4 -5 2
16914 3.45 -5 2
16915 3.5 -5 2
16916 3.55 -5 2
16917 3.6 -5 2
16918 3.65 -5 2
16919 3.7 -5 2
16920 3.75 -5 2
16921 3.8 -5 2
16922 3.85 -5 2
16923 3.9 -5 2
16924 3.95 -5 2
16925 4 -5 2
16926 4.05 -5 2
16927 4.1 -5 2
16928 4.15 -5 2
16929 4.2 -5 2
16930 4.25 -5 2
16931 4.3 -5 2
16932 4.35 -5 2
16933 4.4 -5 2
16934 4.45 -5 2
16935 4.5 -5 2
16936 4.55 -5 2
16937 4.6 -5 2
16938 4.65 -5 2
16939 4.7 -5 2
16940 4.75 -5 2
16941 4.8 -5 2
16942 4.85 -5 2
16943 4.9 -5 2
16944 4.95 -5 2
16945 5 -5 2
16946 5.05 -5 2
16947 5.1 -5 2
16948 5.15 -5 2
16949 5.2 -5 2
16950 5.25 -5 2
16951 5.3 -5 2
16952 5.35 -5 2
16953 5.4 -5 2
16954 5.45 -5 2
16955 5.5 -5 2
16957 5.6 -5 2
16958 5.65 -5 2
16959 5.7 -5 2
16960 5.75 -5 2
16961 5.8 -5 2
16962 5.85 -5 2
16963 5.9 -5 2
16964 5.95 -5 2
16965 6 -5 2
16967 0.25 -4 2
16968 0.3 -4 2
16969 0.35 -4 2
16970 0.4 -4 2
16971 0.45 -4 2
16972 0.5 -4 2
16973 0.55 -4 2
16974 0.6 -4 2
16975 0.65 -4 2
16976 0.7 -4 2
16977 0.75 -4 2
16978 0.8 -4 2
16979 0.85 -4 2
16980 0.9 -4 2
16981 0.95 -4 2
16982 1 -4 2
16983 1.05 -4 2
16984 1.1 -4 2
16985 1.15 -4 2
16986 1.2 -4 2
16987 1.25 -4 2
16988 1.3 -4 2
16989 1.35 -4 2
16990 1.4 -4 2
16991 1.45 -4 2
16992 1.5 -4 2
16993 1.55 -4 2
16994 1.6 -4 2
16995 1.65 -4 2
16996 1.7 -4 2
16997 1.75 -4 2
16998 1.8 -4 2
16999 1.85 -4 2
17000 1.9 -4 2
17001 1.95 -4 2
17002 2 -4 2
17003 2.05 -4 2
17004 2.1 -4 2
17005 2.15 -4 2
17006 2.2 -4 2
17007 2.25 -4 2
17008 2.3 -4 2
17009 2.35 -4 2
17010 2.4 -4 2
17011 2.45 -4 2
17012 2.5 -4 2
17013 2.55 -4 2
17014 2.6 -4 2
17015 2.65 -4 2
17016 2.7 -4 2
17017 2.75 -4 2
17018 2.8 -4 2
17019 2.85 -4 2
17020 2.9 -4 2
17021 2.95 -4 2
17022 3 -4 2
17023 3.05 -4 2
17024 3.1 -4 2
17025 3.15 -4 2
17026 3.2 -4 2
17027 3.25 -4 2
17028 3.3 -4 2
17029 3.35 -4 2
17030 3.4 -4 2
17031 3.45 -4 2
17032 3.5 -4 2
17033 3.55 -4 2
17034 3.6 -4 2
17035 3.65 -4 2
17036 3.7 -4 2
17037 3.75 -4 2
17038 3.8 -4 2
17039 3.85 -4 2
17040 3.9 -4 2
17041 3.95 -4 2
17042 4 -4 2
17043 4.05 -4 2
17044 4.1 -4 2
17045 4.15 -4 2
17046 4.2 -4 2
17047 4.25 -4 2
17048 4.3 -4 2
17049 4.35 -4 2
17050 4.4 -4 2
17051 4.45 -4 2
17052 4.5 -4 2
17053 4.55 -4 2
17054 4.6 -4 2
17055 4.65 -4 2
17056 4.7 -4 2
17057 4.75 -4 2
17058 4.8 -4 2
17059 4.85 -4 2
17060 4.9 -4 2
17061 4.95 -4 2
17062 5 -4 2
17063 5.05 -4 2
17064 5.1 -4 2
17065 5.15 -4 2
17066 5.2 -4 2
17067 5.25 -4 2
17068 5.3 -4 2
17069 5.35 -4 2
17070 5.4 -4 2
17071 5.45 -4 2
17072 5.5 -4 2
17073 5.55 -4 2
17074 5.6 -4 2
17075 5.65 -4 2
17076 5.7 -4 2
17077 5.75 -4 2
17078 5.8 -4 2
17079 5.85 -4 2
17080 5.9 -4 2
17081 5.95 -4 2
17082 6 -4 2
17083 0.2 -3 2
17084 0.25 -3 2
17085 0.3 -3 2
17086 0.35 -3 2
17087 0.4 -3 2
17088 0.45 -3 2
17089 0.5 -3 2
17090 0.55 -3 2
17091 0.6 -3 2
17092 0.65 -3 2
17093 0.7 -3 2
17094 0.75 -3 2
17095 0.8 -3 2
17097 0.9 -3 2
17098 0.95 -3 2
17099 1 -3 2
17101 1.1 -3 2
17102 1.15 -3 2
17103 1.2 -3 2
17104 1.25 -3 2
17105 1.3 -3 2
17106 1.35 -3 2
17107 1.4 -3 2
17108 1.45 -3 2
17109 1.5 -3 2
17110 1.55 -3 2
17111 1.6 -3 2
17112 1.65 -3 2
17113 1.7 -3 2
17114 1.75 -3 2
17115 1.8 -3 2
17116 1.85 -3 2
17117 1.9 -3 2
17118 1.95 -3 2
17119 2 -3 2
17120 2.05 -3 2
17121 2.1 -3 2
17122 2.15 -3 2
17123 2.2 -3 2
17124 2.25 -3 2
17125 2.3 -3 2
17126 2.35 -3 2
17127 2.4 -3 2
17128 2.45 -3 2
17129 2.5 -3 2
17130 2.55 -3 2
17131 2.6 -3 2
17132 2.65 -3 2
17133 2.7 -3 2
17134 2.75 -3 2
17135 2.8 -3 2
17136 2.85 -3 2
17137 2.9 -3 2
17138 2.95 -3 2
17139 3 -3 2
17140 3.05 -3 2
17141 3.1 -3 2
17142 3.15 -3 2
17143 3.2 -3 2
17144 3.25 -3 2
17145 3.3 -3 2
17146 3.35 -3 2
17147 3.4 -3 2
17148 3.45 -3 2
17149 3.5 -3 2
17150 3.55 -3 2
17151 3.6 -3 2
17152 3.65 -3 2
17153 3.7 -3 2
17154 3.75 -3 2
17155 3.8 -3 2
17156 3.85 -3 2
17157 3.9 -3 2
17158 3.95 -3 2
17159 4 -3 2
17160 4.05 -3 2
17161 4.1 -3 2
17162 4.15 -3 2
17163 4.2 -3 2
17164 4.25 -3 2
17165 4.3 -3 2
17166 4.35 -3 2
17167 4.4 -3 2
17168 4.45 -3 2
17169 4.5 -3 2
17170 4.55 -3 2
17171 4.6 -3 2
17172 4.65 -3 2
17173 4.7 -3 2
17174 4.75 -3 2
17175 4.8 -3 2
17176 4.85 -3 2
17177 4.9 -3 2
17178 4.95 -3 2
17179 5 -3 2
17180 5.05 -3 2
17181 5.1 -3 2
17182 5.15 -3 2
17183 5.2 -3 2
17184 5.25 -3 2
17185 5.3 -3 2
17186 5.35 -3 2
17187 5.4 -3 2
17188 5.45 -3 2
17189 5.5 -3 2
17190 5.55 -3 2
17191 5.6 -3 2
17192 5.65 -3 2
17193 5.7 -3 2
17194 5.75 -3 2
17195 5.8 -3 2
17196 5.85 -3 2
17197 5.9 -3 2
17198 5.95 -3 2
17199 6 -3 2
17200 0.2 -2 2
17201 0.25 -2 2
17202 0.3 -2 2
17203 0.35 -2 2
17204 0.4 -2 2
17205 0.45 -2 2
17206 0.5 -2 2
17207 0.55 -2 2
17208 0.6 -2 2
17209 0.65 -2 2
17210 0.7 -2 2
17211 0.75 -2 2
17212 0.8 -2 2
17213 0.85 -2 2
17214 0.9 -2 2
17215 0.95 -2 2
17216 1 -2 2
17217 1.05 -2 2
17218 1.1 -2 2
17219 1.15 -2 2
17220 1.2 -2 2
17222 1.3 -2 2
17223 1.35 -2 2
17224 1.4 -2 2
17225 1.45 -2 2
17226 1.5 -2 2
17227 1.55 -2 2
17228 1.6 -2 2
17229 1.65 -2 2
17230 1.7 -2 2
17231 1.75 -2 2
17232 1.8 -2 2
17233 1.85 -2 2
17234 1.9 -2 2
17235 1.95 -2 2
17236 2 -2 2
17237 2.05 -2 2
17238 2.1 -2 2
17239 2.15 -2 2
17240 2.2 -2 2
17241 2.25 -2 2
17242 2.3 -2 2
17243 2.35 -2 2
17244 2.4 -2 2
17245 2.45 -2 2
17246 2.5 -2 2
17247 2.55 -2 2
17248 2.6 -2 2
17249 2.65 -2 2
17250 2.7 -2 2
17251 2.75 -2 2
17252 2.8 -2 2
17253 2.85 -2 2
17254 2.9 -2 2
17255 2.95 -2 2
17256 3 -2 2
17257 3.05 -2 2
17258 3.1 -2 2
17259 3.15 -2 2
17260 3.2 -2 2
17261 3.25 -2 2
17262 3.3 -2 2
17263 3.35 -2 2
17264 3.4 -2 2
17265 3.45 -2 2
17266 3.5 -2 2
17267 3.55 -2 2
17268 3.6 -2 2
17269 3.65 -2 2
17270 3.7 -2 2
17271 3.75 -2 2
17272 3.8 -2 2
17273 3.85 -2 2
17274 3.9 -2 2
17275 3.95 -2 2
17276 4 -2 2
17277 4.05 -2 2
17278 4.1 -2 2
17279 4.15 -2 2
17280 4.2 -2 2
17281 4.25 -2 2
17282 4.3 -2 2
17283 4.35 -2 2
17284 4.4 -2 2
17285 4.45 -2 2
17286 4.5 -2 2
17287 4.55 -2 2
17288 4.6 -2 2
17289 4.65 -2 2
17290 4.7 -2 2
17291 4.75 -2 2
17292 4.8 -2 2
17293 4.85 -2 2
17294 4.9 -2 2
17295 4.95 -2 2
17296 5 -2 2
17297 5.05 -2 2
17298 5.1 -2 2
17299 5.15 -2 2
17300 5.2 -2 2
17301 5.25 -2 2
17302 5.3 -2 2
17303 5.35 -2 2
17304 5.4 -2 2
17305 5.45 -2 2
17306 5.5 -2 2
17307 5.55 -2 2
17308 5.6 -2 2
17309 5.65 -2 2
17310 5.7 -2 2
17311 5.75 -2 2
17312 5.8 -2 2
17313 5.85 -2 2
17314 5.9 -2 2
17315 5.95 -2 2
17316 6 -2 2
17317 0.2 -1 2
17318 0.25 -1 2
17319 0.3 -1 2
17320 0.35 -1 2
17321 0.4 -1 2
17322 0.45 -1 2
17323 0.5 -1 2
17324 0.55 -1 2
17325 0.6 -1 2
17326 0.65 -1 2
17327 0.7 -1 2
17328 0.75 -1 2
17329 0.8 -1 2
17330 0.85 -1 2
17331 0.9 -1 2
17332 0.95 -1 2
17333 1 -1 2
17334 1.05 -1 2
17335 1.1 -1 2
17336 1.15 -1 2
17337 1.2 -1 2
17338 1.25 -1 2
17339 1.3 -1 2
17340 1.35 -1 2
17341 1.4 -1 2
17342 1.45 -1 2
17343 1.5 -1 2
17344 1.55 -1 2
17345 1.6 -1 2
17346 1.65 -1 2
17347 1.7 -1 2
17348 1.75 -1 2
17349 1.8 -1 2
17350 1.85 -1 2
17351 1.9 -1 2
17352 1.95 -1 2
17353 2 -1 2
17354 2.05 -1 2
17355 2.1 -1 2
17356 2.15 -1 2
17357 2.2 -1 2
17358 2.25 -1 2
17359 2.3 -1 2
17360 2.35 -1 2
17361 2.4 -1 2
17362 2.45 -1 2
17363 2.5 -1 2
17364 2.55 -1 2
17365 2.6 -1 2
17366 2.65 -1 2
17367 2.7 -1 2
17368 2.75 -1 2
17369 2.8 -1 2
17370 2.85 -1 2
17371 2.9 -1 2
17372 2.95 -1 2
17373 3 -1 2
17374 3.05 -1 2
17375 3.1 -1 2
17376 3.15 -1 2
17377 3.2 -1 2
17378 3.25 -1 2
17379 3.3 -1 2
17380 3.35 -1 2
17381 3.4 -1 2
17382 3.45 -1 2
17383 3.5 -1 2
17384 3.55 -1 2
17385 3.6 -1 2
17386 3.65 -1 2
17387 3.7 -1 2
17388 3.75 -1 2
17389 3.8 -1 2
17390 3.85 -1 2
17391 3.9 -1 2
17392 3.95 -1 2
17393 4 -1 2
17394 4.05 -1 2
17395 4.1 -1 2
17396 4.15 -1 2
17397 4.2 -1 2
17398 4.25 -1 2
17399 4.3 -1 2
17400 4.35 -1 2
17401 4.4 -1 2
17402 4.45 -1 2
17403 4.5 -1 2
17404 4.55 -1 2
17405 4.6 -1 2
17406 4.65 -1 2
17407 4.7 -1 2
17408 4.75 -1 2
17409 4.8 -1 2
17410 4.85 -1 2
17411 4.9 -1 2
17412 4.95 -1 2
17413 5 -1 2
17414 5.05 -1 2
17415 5.1 -1 2
17416 5.15 -1 2
17417 5.2 -1 2
17418 5.25 -1 2
17419 5.3 -1 2
17420 5.35 -1 2
17421 5.4 -1 2
17422 5.45 -1 2
17423 5.5 -1 2
17424 5.55 -1 2
17425 5.6 -1 2
17426 5.65 -1 2
17427 5.7 -1 2
17428 5.75 -1 2
17429 5.8 -1 2
17430 5.85 -1 2
17431 5.9 -1 2
17432 5.95 -1 2
17433 6 -1 2
17434 0.2 0 2
17435 0.25 0 2
17436 0.3 0 2
17437 0.35 0 2
17438 0.4 0 2
17439 0.45 0 2
17440 0.5 0 2
17441 0.55 0 2
17442 0.6 0 2
17443 0.65 0 2
17444 0.7 0 2
17445 0.75 0 2
17446 0.8 0 2
17447 0.85 0 2
17448 0.9 0 2
17449 0.95 0 2
17450 1 0 2
17451 1.05 0 2
17452 1.1 0 2
17453 1.15 0 2
17454 1.2 0 2
17455 1.25 0 2
17456 1.3 0 2
17457 1.35 0 2
17458 1.4 0 2
17459 1.45 0 2
17460 1.5 0 2
17461 1.55 0 2
17462 1.6 0 2
17463 1.65 0 2
17464 1.7 0 2
17465 1.75 0 2
17466 1.8 0 2
17467 1.85 0 2
17468 1.9 0 2
17469 1.95 0 2
17470 2 0 2
17471 2.05 0 2
17472 2.1 0 2
17473 2.15 0 2
17474 2.2 0 2
17475 2.25 0 2
17476 2.3 0 2
17477 2.35 0 2
17478 2.4 0 2
17479 2.45 0 2
17480 2.5 0 2
17481 2.55 0 2
17482 2.6 0 2
17483 2.65 0 2
17484 2.7 0 2
17485 2.75 0 2
17486 2.8 0 2
17488 2.9 0 2
17489 2.95 0 2
17490 3 0 2
17491 3.05 0 2
17492 3.1 0 2
17493 3.15 0 2
17494 3.2 0 2
17495 3.25 0 2
17496 3.3 0 2
17497 3.35 0 2
17498 3.4 0 2
17499 3.45 0 2
17500 3.5 0 2
17501 3.55 0 2
17502 3.6 0 2
17503 3.65 0 2
17504 3.7 0 2
17505 3.75 0 2
17506 3.8 0 2
17507 3.85 0 2
17508 3.9 0 2
17509 3.95 0 2
17510 4 0 2
17511 4.05 0 2
17512 4.1 0 2
17513 4.15 0 2
17514 4.2 0 2
17515 4.25 0 2
17516 4.3 0 2
17517 4.35 0 2
17518 4.4 0 2
17519 4.45 0 2
17520 4.5 0 2
17521 4.55 0 2
17522 4.6 0 2
17523 4.65 0 2
17524 4.7 0 2
17525 4.75 0 2
17526 4.8 0 2
17527 4.85 0 2
17528 4.9 0 2
17529 4.95 0 2
17530 5 0 2
17531 5.05 0 2
17532 5.1 0 2
17533 5.15 0 2
17534 5.2 0 2
17535 5.25 0 2
17536 5.3 0 2
17537 5.35 0 2
17538 5.4 0 2
17539 5.45 0 2
17540 5.5 0 2
17541 5.55 0 2
17542 5.6 0 2
17543 5.65 0 2
17544 5.7 0 2
17545 5.75 0 2
17546 5.8 0 2
17547 5.85 0 2
17548 5.9 0 2
17549 5.95 0 2
17550 6 0 2
17551 0.2 1 2
17552 0.25 1 2
17553 0.3 1 2
17554 0.35 1 2
17556 0.45 1 2
17557 0.5 1 2
17558 0.55 1 2
17559 0.6 1 2
17560 0.65 1 2
17561 0.7 1 2
17562 0.75 1 2
17563 0.8 1 2
17564 0.85 1 2
17565 0.9 1 2
17566 0.95 1 2
17567 1 1 2
17568 1.05 1 2
17569 1.1 1 2
17570 1.15 1 2
17571 1.2 1 2
17572 1.25 1 2
17573 1.3 1 2
17574 1.35 1 2
17575 1.4 1 2
17576 1.45 1 2
17577 1.5 1 2
17578 1.55 1 2
17579 1.6 1 2
17580 1.65 1 2
17581 1.7 1 2
17582 1.75 1 2
17583 1.8 1 2
17584 1.85 1 2
17585 1.9 1 2
17586 1.95 1 2
17587 2 1 2
17588 2.05 1 2
17589 2.1 1 2
17590 2.15 1 2
17591 2.2 1 2
17592 2.25 1 2
17593 2.3 1 2
17594 2.35 1 2
17595 2.4 1 2
17596 2.45 1 2
17597 2.5 1 2
17598 2.55 1 2
17599 2.6 1 2
17600 2.65 1 2
17601 2.7 1 2
17602 2.75 1 2
17603 2.8 1 2
17604 2.85 1 2
17605 2.9 1 2
17606 2.95 1 2
17607 3 1 2
17608 3.05 1 2
17609 3.1 1 2
17610 3.15 1 2
17611 3.2 1 2
17612 3.25 1 2
17613 3.3 1 2
17614 3.35 1 2
17615 3.4 1 2
17616 3.45 1 2
17617 3.5 1 2
17618 3.55 1 2
17619 3.6 1 2
17620 3.65 1 2
17621 3.7 1 2
17622 3.75 1 2
17623 3.8 1 2
17624 3.85 1 2
17625 3.9 1 2
17626 3.95 1 2
17627 4 1 2
17628 4.05 1 2
17629 4.1 1 2
17630 4.15 1 2
17631 4.2 1 2
17632 4.25 1 2
17633 4.3 1 2
17634 4.35 1 2
17635 4.4 1 2
17636 4.45 1 2
17637 4.5 1 2
17638 4.55 1 2
17639 4.6 1 2
17640 4.65 1 2
17641 4.7 1 2
17642 4.75 1 2
17643 4.8 1 2
17644 4.85 1 2
17645 4.9 1 2
17646 4.95 1 2
17647 5 1 2
17648 5.05 1 2
17649 5.1 1 2
17650 5.15 1 2
17651 5.2 1 2
17652 5.25 1 2
17653 5.3 1 2
17654 5.35 1 2
17655 5.4 1 2
17656 5.45 1 2
17657 5.5 1 2
17658 5.55 1 2
17659 5.6 1 2
17660 5.65 1 2
17661 5.7 1 2
17662 5.75 1 2
17663 5.8 1 2
17664 5.85 1 2
17665 5.9 1 2
17666 5.95 1 2
17667 6 1 2
17668 0.2 2 2
17669 0.25 2 2
17670 0.3 2 2
17671 0.35 2 2
17672 0.4 2 2
17673 0.45 2 2
17674 0.5 2 2
17675 0.55 2 2
17676 0.6 2 2
17677 0.65 2 2
17678 0.7 2 2
17679 0.75 2 2
17681 0.85 2 2
17682 0.9 2 2
17683 0.95 2 2
17684 1 2 2
17686 1.1 2 2
17687 1.15 2 2
17688 1.2 2 2
17689 1.25 2 2
17690 1.3 2 2
17691 1.35 2 2
17692 1.4 2 2
17693 1.45 2 2
17694 1.5 2 2
17695 1.55 2 2
17696 1.6 2 2
17697 1.65 2 2
17698 1.7 2 2
17699 1.75 2 2
17700 1.8 2 2
17701 1.85 2 2
17702 1.9 2 2
17703 1.95 2 2
17704 2 2 2
17705 2.05 2 2
17706 2.1 2 2
17707 2.15 2 2
17708 2.2 2 2
17709 2.25 2 2
17710 2.3 2 2
17711 2.35 2 2
17712 2.4 2 2
17713 2.45 2 2
17714 2.5 2 2
17715 2.55 2 2
17716 2.6 2 2
17717 2.65 2 2
17718 2.7 2 2
17719 2.75 2 2
17720 2.8 2 2
17721 2.85 2 2
17722 2.9 2 2
17723 2.95 2 2
17724 3 2 2
17725 3.05 2 2
17726 3.1 2 2
17727 3.15 2 2
17728 3.2 2 2
17729 3.25 2 2
17730 3.3 2 2
17731 3.35 2 2
17732 3.4 2 2
17733 3.45 2 2
17734 3.5 2 2
17735 3.55 2 2
17736 3.6 2 2
17737 3.65 2 2
17738 3.7 2 2
17739 3.75 2 2
17740 3.8 2 2
17741 3.85 2 2
17742 3.9 2 2
17743 3.95 2 2
17744 4 2 2
17745 4.05 2 2
17746 4.1 2 2
17747 4.15 2 2
17748 4.2 2 2
17749 4.25 2 2
17750 4.3 2 2
17751 4.35 2 2
17752 4.4 2 2
17753 4.45 2 2
17754 4.5 2 2
17755 4.55 2 2
17756 4.6 2 2
17757 4.65 2 2
17758 4.7 2 2
17759 4.75 2 2
17760 4.8 2 2
17761 4.85 2 2
17762 4.9 2 2
17763 4.95 2 2
17764 5 2 2
17765 5.05 2 2
17766 5.1 2 2
17767 5.15 2 2
17768 5.2 2 2
17769 5.25 2 2
17770 5.3 2 2
17771 5.35 2 2
17772 5.4 2 2
17773 5.45 2 2
17774 5.5 2 2
17775 5.55 2 2
17776 5.6 2 2
17777 5.65 2 2
17778 5.7 2 2
17779 5.75 2 2
17780 5.8 2 2
17781 5.85 2 2
17782 5.9 2 2
17783 5.95 2 2
17784 6 2 2
17785 0.2 3 2
17786 0.25 3 2
17787 0.3 3 2
17788 0.35 3 2
17789 0.4 3 2
17790 0.45 3 2
17791 0.5 3 2
17792 0.55 3 2
17794 0.65 3 2
17795 0.7 3 2
17796 0.75 3 2
17797 0.8 3 2
17798 0.85 3 2
17799 0.9 3 2
17800 0.95 3 2
17801 1 3 2
17802 1.05 3 2
17803 1.1 3 2
17804 1.15 3 2
17805 1.2 3 2
17806 1.25 3 2
17807 1.3 3 2
17808 1.35 3 2
17809 1.4 3 2
17810 1.45 3 2
17811 1.5 3 2
17812 1.55 3 2
17813 1.6 3 2
17814 1.65 3 2
17815 1.7 3 2
17816 1.75 3 2
17817 1.8 3 2
17818 1.85 3 2
17819 1.9 3 2
17820 1.95 3 2
17821 2 3 2
17822 2.05 3 2
17823 2.1 3 2
17824 2.15 3 2
17825 2.2 3 2
17826 2.25 3 2
17827 2.3 3 2
17828 2.35 3 2
17829 2.4 3 2
17830 2.45 3 2
17831 2.5 3 2
17832 2.55 3 2
17833 2.6 3 2
17834 2.65 3 2
17835 2.7 3 2
17836 2.75 3 2
17837 2.8 3 2
17838 2.85 3 2
17839 2.9 3 2
17840 2.95 3 2
17841 3 3 2
17842 3.05 3 2
17843 3.1 3 2
17844 3.15 3 2
17845 3.2 3 2
17846 3.25 3 2
17847 3.3 3 2
17848 3.35 3 2
17849 3.4 3 2
17850 3.45 3 2
17851 3.5 3 2
